,stco,geoid,name,2000,2010
382,34031,3403163150,"Ringwood borough, Passaic County, New Jersey",4108,4182
383,34031,3403173140,"Totowa borough, Passaic County, New Jersey",3539,3783
384,34031,3403176730,"Wanaque borough, Passaic County, New Jersey",3444,4018
385,34031,3403177840,"Wayne township, Passaic County, New Jersey",18755,19127
386,34031,3403179460,"West Milford township, Passaic County, New Jersey",9190,9625
387,34031,3403182423,"Woodland Park borough, Passaic County, New Jersey",4397,4632
388,34035,3403504450,"Bedminster township, Somerset County, New Jersey",4235,4100
389,34035,3403505560,"Bernards township, Somerset County, New Jersey",9242,9783
390,34035,3403505590,"Bernardsville borough, Somerset County, New Jersey",2723,2685
391,34035,3403506790,"Bound Brook borough, Somerset County, New Jersey",3615,3586
392,34035,3403507180,"Branchburg township, Somerset County, New Jersey",5272,5271
393,34035,3403507720,"Bridgewater township, Somerset County, New Jersey",15561,16111
394,34035,3403522890,"Far Hills borough, Somerset County, New Jersey",368,376
395,34035,3403524900,"Franklin township, Somerset County, New Jersey",19355,23301
396,34035,3403527510,"Green Brook township, Somerset County, New Jersey",1893,2375
397,34035,3403531890,"Hillsborough township, Somerset County, New Jersey",12649,13573
398,34035,3403543620,"Manville borough, Somerset County, New Jersey",4115,4016
399,34035,3403546590,"Millstone borough, Somerset County, New Jersey",169,162
400,34035,3403547580,"Montgomery township, Somerset County, New Jersey",5803,7635
401,34035,3403553280,"North Plainfield borough, Somerset County, New Jersey",7202,7448
402,34035,3403557300,"Peapack and Gladstone borough, Somerset County, New Jersey",840,887
403,34035,3403561980,"Raritan borough, Somerset County, New Jersey",2556,2673
404,34035,3403564320,"Rocky Hill borough, Somerset County, New Jersey",284,280
405,34035,3403568460,"Somerville borough, Somerset County, New Jersey",4743,4591
406,34035,3403568730,"South Bound Brook borough, Somerset County, New Jersey",1632,1733
407,34035,3403576940,"Warren township, Somerset County, New Jersey",4629,5059
408,34035,3403577600,"Watchung borough, Somerset County, New Jersey",2098,2114
409,34037,3403701330,"Andover borough, Sussex County, New Jersey",261,241
410,34037,3403701360,"Andover township, Sussex County, New Jersey",1889,2070
411,34037,3403707300,"Branchville borough, Sussex County, New Jersey",354,364
412,34037,3403709160,"Byram township, Sussex County, New Jersey",2833,2926
413,34037,3403724810,"Frankford township, Sussex County, New Jersey",1839,2046
414,34037,3403724930,"Franklin borough, Sussex County, New Jersey",1898,1936
415,34037,3403725140,"Fredon township, Sussex County, New Jersey",982,1207
416,34037,3403727420,"Green township, Sussex County, New Jersey",1046,1181
417,34037,3403729220,"Hamburg borough, Sussex County, New Jersey",1173,1364
418,34037,3403729490,"Hampton township, Sussex County, New Jersey",1857,2021
419,34037,3403729850,"Hardyston township, Sussex County, New Jersey",2319,3255
420,34037,3403732910,"Hopatcong borough, Sussex County, New Jersey",5656,5653
421,34037,3403737440,"Lafayette township, Sussex County, New Jersey",771,875
422,34037,3403747430,"Montague township, Sussex County, New Jersey",1286,1535
423,34037,3403751930,"Newton town, Sussex County, New Jersey",3258,3170
424,34037,3403754660,"Ogdensburg borough, Sussex County, New Jersey",881,864
425,34037,3403765700,"Sandyston township, Sussex County, New Jersey",693,788
426,34037,3403769690,"Sparta township, Sussex County, New Jersey",6225,6868
427,34037,3403770380,"Stanhope borough, Sussex County, New Jersey",1384,1396
428,34037,3403770890,"Stillwater township, Sussex County, New Jersey",1494,1553
429,34037,3403771670,"Sussex borough, Sussex County, New Jersey",903,899
430,34037,3403775740,"Vernon township, Sussex County, New Jersey",8368,8622
431,34037,3403776640,"Walpack township, Sussex County, New Jersey",20,8
432,34037,3403776790,"Wantage township, Sussex County, New Jersey",3441,3910
433,34039,3403905320,"Berkeley Heights township, Union County, New Jersey",4479,4470
434,34039,3403913150,"Clark township, Union County, New Jersey",5637,5562
435,34039,3403915640,"Cranford township, Union County, New Jersey",8397,8583
436,34039,3403921000,"Elizabeth city, Union County, New Jersey",40482,41596
437,34039,3403922860,"Fanwood borough, Union County, New Jersey",2574,2627
438,34039,3403925800,"Garwood borough, Union County, New Jersey",1731,1778
439,34039,3403931980,"Hillside township, Union County, New Jersey",7161,7112
440,34039,3403936690,"Kenilworth borough, Union County, New Jersey",2854,2841
441,34039,3403940350,"Linden city, Union County, New Jersey",15052,14909
442,34039,3403948510,"Mountainside borough, Union County, New Jersey",2434,2468
443,34039,3403951810,"New Providence borough, Union County, New Jersey",4404,4408
444,34039,3403959190,"Plainfield city, Union County, New Jersey",15137,15180
445,34039,3403961530,"Rahway city, Union County, New Jersey",10028,10533
446,34039,3403964620,"Roselle borough, Union County, New Jersey",7520,7407
447,34039,3403964650,"Roselle Park borough, Union County, New Jersey",5137,5002
448,34039,3403966060,"Scotch Plains township, Union County, New Jersey",8349,8595
449,34039,3403970020,"Springfield township, Union County, New Jersey",6001,6511
450,34039,3403971430,"Summit city, Union County, New Jersey",7897,7708
451,34039,3403974480,"Union township, Union County, New Jersey",19534,19556
452,34039,3403979040,"Westfield town, Union County, New Jersey",10622,10566
453,34039,3403981650,"Winfield township, Union County, New Jersey",694,706
454,34041,3404100670,"Allamuchy township, Warren County, New Jersey",1692,1953
455,34041,3404101030,"Alpha borough, Warren County, New Jersey",989,964
456,34041,3404104990,"Belvidere town, Warren County, New Jersey",1088,1054
457,34041,3404106160,"Blairstown township, Warren County, New Jersey",2040,2124
458,34041,3404124960,"Franklin township, Warren County, New Jersey",972,1122
459,34041,3404125320,"Frelinghuysen township, Warren County, New Jersey",722,760
460,34041,3404128260,"Greenwich township, Warren County, New Jersey",1421,1808
461,34041,3404128710,"Hackettstown town, Warren County, New Jersey",4134,3575
462,34041,3404129820,"Hardwick township, Warren County, New Jersey",502,573
463,34041,3404130090,"Harmony township, Warren County, New Jersey",1010,1017
464,34041,3404133060,"Hope township, Warren County, New Jersey",697,741
465,34041,3404133930,"Independence township, Warren County, New Jersey",2146,2234
466,34041,3404137320,"Knowlton township, Warren County, New Jersey",1028,1097
467,34041,3404140110,"Liberty township, Warren County, New Jersey",980,1047
468,34041,3404141490,"Lopatcong township, Warren County, New Jersey",2143,3136
469,34041,3404143320,"Mansfield township, Warren County, New Jersey",2334,2972
470,34041,3404155530,"Oxford township, Warren County, New Jersey",886,950
471,34041,3404158350,"Phillipsburg town, Warren County, New Jersey",6044,5925
472,34041,3404159820,"Pohatcong township, Warren County, New Jersey",1341,1310
473,34041,3404177270,"Washington borough, Warren County, New Jersey",2724,2623
474,34041,3404177300,"Washington township, Warren County, New Jersey",2099,2380
475,34041,3404180570,"White township, Warren County, New Jersey",1668,2115
476,36005,3600508510,"Bronx borough, Bronx County, New York",463212,483449
477,36027,3602701693,"Amenia town, Dutchess County, New York",1625,1741
478,36027,3602705100,"Beacon city, Dutchess County, New York",5091,5347
479,36027,3602705452,"Beekman town, Dutchess County, New York",3751,4251
480,36027,3602716408,"Clinton town, Dutchess County, New York",1502,1602
481,36027,3602720819,"Dover town, Dutchess County, New York",3034,3259
482,36027,3602721996,"East Fishkill town, Dutchess County, New York",8233,9512
483,36027,3602725978,"Fishkill town, Dutchess County, New York",6856,8642
484,36027,3602737209,"Hyde Park town, Dutchess County, New York",7395,7829
485,36027,3602740299,"La Grange town, Dutchess County, New York",5085,5440
486,36027,3602747207,"Milan town, Dutchess County, New York",882,964
487,36027,3602751891,"North East town, Dutchess County, New York",1146,1259
488,36027,3602756825,"Pawling town, Dutchess County, New York",2823,3093
489,36027,3602758156,"Pine Plains town, Dutchess County, New York",988,1007
490,36027,3602758695,"Pleasant Valley town, Dutchess County, New York",3467,3765
491,36027,3602759641,"Poughkeepsie city, Dutchess County, New York",12014,12400
492,36027,3602759652,"Poughkeepsie town, Dutchess County, New York",14605,15276
493,36027,3602760905,"Red Hook town, Dutchess County, New York",3574,3942
494,36027,3602761357,"Rhinebeck town, Dutchess County, New York",3001,3158
495,36027,3602770662,"Stanford town, Dutchess County, New York",1398,1496
496,36027,3602776166,"Union Vale town, Dutchess County, New York",1359,1708
497,36027,3602778157,"Wappinger town, Dutchess County, New York",9793,10318
498,36027,3602778388,"Washington town, Dutchess County, New York",1914,1956
499,36047,3604710022,"Brooklyn borough, Kings County, New York",880727,916856
500,36059,3601011,"Albertson CDP, New York",1812,1789
501,36059,3602968,"Atlantic Beach village, New York",766,857
502,36059,3604143,"Baldwin CDP, New York",10621,10447
503,36059,3604550,"Barnum Island CDP, New York",836,843
504,36059,3604803,"Baxter Estates village, New York",376,382
505,36059,3604891,"Bay Park CDP, New York",874,867
506,36059,3605034,"Bayville village, New York",2566,2471
507,36059,3605639,"Bellerose village, New York",378,375
508,36059,3605661,"Bellerose Terrace CDP, New York",639,633
509,36059,3605738,"Bellmore CDP, New York",5643,5669
510,36059,3606387,"Bethpage CDP, New York",5710,5875
511,36059,3610132,"Brookville village, New York",631,612
512,36059,3612419,"Carle Place CDP, New York",1900,1863
513,36059,3613233,"Cedarhurst village, New York",2289,2242
514,36059,3613618,"Centre Island village, New York",174,168
515,36059,3618597,"Cove Neck village, New York",110,104
516,36059,3621578,"East Atlantic Beach CDP, New York",887,849
517,36059,3622260,"East Hills village, New York",2245,2252
518,36059,3622480,"East Massapequa CDP, New York",6432,6599
519,36059,3622502,"East Meadow CDP, New York",12186,12410
520,36059,3622623,"East Norwich CDP, New York",938,943
521,36059,3622876,"East Rockaway village, New York",3926,3825
522,36059,3623217,"East Williston village, New York",833,842
523,36059,3624273,"Elmont CDP, New York",9902,9847
524,36059,3625384,"Farmingdale village, New York",3216,3326
525,36059,3626264,"Floral Park village, New York",5770,5680
526,36059,3626352,"Flower Hill village, New York",1477,1473
527,36059,3627309,"Franklin Square CDP, New York",10187,9941
528,36059,3627485,"Freeport village, New York",13504,13279
529,36059,3628178,"Garden City village, New York",7386,7366
530,36059,3628189,"Garden City Park CDP, New York",2508,2533
531,36059,3628200,"Garden City South CDP, New York",1399,1384
532,36059,3629113,"Glen Cove city, New York",9461,9764
533,36059,3629245,"Glen Head CDP, New York",1681,1718
534,36059,3629421,"Glenwood Landing CDP, New York",1262,1336
535,36059,3630169,"Great Neck village, New York",3346,3473
536,36059,3630191,"Great Neck Estates village, New York",919,902
537,36059,3630202,"Great Neck Gardens CDP, New York",376,393
538,36059,3630213,"Great Neck Plaza village, New York",3603,3690
539,36059,3630598,"Greenvale CDP, New York",362,358
540,36059,3632094,"Harbor Hills CDP, New York",181,180
541,36059,3632105,"Harbor Isle CDP, New York",490,470
542,36059,3633139,"Hempstead village, New York",15188,15234
543,36059,3634198,"Herricks CDP, New York",1349,1343
544,36059,3634286,"Hewlett CDP, New York",2634,2547
545,36059,3634297,"Hewlett Bay Park village, New York",157,131
546,36059,3634308,"Hewlett Harbor village, New York",429,418
547,36059,3634319,"Hewlett Neck village, New York",155,145
548,36059,3634374,"Hicksville CDP, New York",13710,13412
549,36059,3637583,"Inwood CDP, New York",3041,2964
550,36059,3637847,"Island Park village, New York",1685,1603
551,36059,3638539,"Jericho CDP, New York",4545,4628
552,36059,3639309,"Kensington village, New York",424,411
553,36059,3639694,"Kings Point village, New York",1401,1293
554,36059,3640937,"Lake Success village, New York",798,799
555,36059,3641003,"Lakeview CDP, New York",1525,1487
556,36059,3641432,"Lattingtown village, New York",627,614
557,36059,3641487,"Laurel Hollow village, New York",598,602
558,36059,3641553,"Lawrence village, New York",2113,2045
559,36059,3642081,"Levittown CDP, New York",17207,16973
560,36059,3642279,"Lido Beach CDP, New York",1149,1192
561,36059,3643192,"Locust Valley CDP, New York",1279,1208
562,36059,3643335,"Long Beach city, New York",14923,14809
563,36059,3643874,"Lynbrook village, New York",7369,7513
564,36059,3644787,"Malverne village, New York",3106,3076
565,36059,3644792,"Malverne Park Oaks CDP, New York",175,183
566,36059,3644897,"Manhasset CDP, New York",2831,2790
567,36059,3644908,"Manhasset Hills CDP, New York",1224,1184
568,36059,3645106,"Manorhaven village, New York",2401,2442
569,36059,3645986,"Massapequa CDP, New York",7417,7226
570,36059,3645997,"Massapequa Park village, New York",5762,5731
571,36059,3646107,"Matinecock village, New York",285,272
572,36059,3646668,"Merrick CDP, New York",7524,7448
573,36059,3647405,"Mill Neck village, New York",295,379
574,36059,3647636,"Mineola village, New York",7473,7396
575,36059,3649231,"Munsey Park village, New York",817,819
576,36059,3649330,"Muttontown village, New York",1022,1071
577,36059,3650067,"New Cassel CDP, New York",2972,2974
578,36059,3650397,"New Hyde Park village, New York",3290,3271
579,36059,3651517,"North Bellmore CDP, New York",6555,6650
580,36059,3653022,"North Hills village, New York",1808,2259
581,36059,3653231,"North Lynbrook CDP, New York",223,231
582,36059,3653253,"North Massapequa CDP, New York",6281,6084
583,36059,3653264,"North Merrick CDP, New York",3963,4044
584,36059,3653275,"North New Hyde Park CDP, New York",5032,4888
585,36059,3653748,"North Valley Stream CDP, New York",4860,5113
586,36059,3653792,"North Wantagh CDP, New York",4332,4230
587,36059,3654441,"Oceanside CDP, New York",11224,11249
588,36059,3654551,"Old Bethpage CDP, New York",1834,1894
589,36059,3654562,"Old Brookville village, New York",722,669
590,36059,3654705,"Old Westbury village, New York",1063,1073
591,36059,3655992,"Oyster Bay CDP, New York",2815,2758
592,36059,3656011,"Oyster Bay Cove village, New York",725,708
593,36059,3658409,"Plainedge CDP, New York",3028,2875
594,36059,3658442,"Plainview CDP, New York",8556,9070
595,36059,3658475,"Plandome village, New York",409,416
596,36059,3658486,"Plandome Heights village, New York",324,323
597,36059,3658497,"Plandome Manor village, New York",281,280
598,36059,3658849,"Point Lookout CDP, New York",616,500
599,36059,3659520,"Port Washington CDP, New York",5521,5698
600,36059,3659531,"Port Washington North village, New York",1063,1298
601,36059,3663264,"Rockville Centre village, New York",9201,9258
602,36059,3663506,"Roosevelt CDP, New York",4061,4031
603,36059,3663770,"Roslyn village, New York",1060,1193
604,36059,3663792,"Roslyn Estates village, New York",401,415
605,36059,3663803,"Roslyn Harbor village, New York",356,361
606,36059,3663814,"Roslyn Heights CDP, New York",2168,2157
607,36059,3664232,"Russell Gardens village, New York",400,343
608,36059,3664430,"Saddle Rock village, New York",265,267
609,36059,3664441,"Saddle Rock Estates CDP, New York",134,140
610,36059,3664842,"Salisbury CDP, New York",4015,4004
611,36059,3665035,"Sands Point village, New York",878,872
612,36059,3666047,"Sea Cliff village, New York",2013,1960
613,36059,3666058,"Seaford CDP, New York",5257,5266
614,36059,3666102,"Searingtown CDP, New York",1582,1563
615,36059,3669001,"South Farmingdale CDP, New York",4899,4784
616,36059,3669023,"South Floral Park village, New York",456,530
617,36059,3669188,"South Hempstead CDP, New York",1044,1047
618,36059,3669892,"South Valley Stream CDP, New York",2025,1969
619,36059,3671267,"Stewart Manor village, New York",718,699
620,36059,3672554,"Syosset CDP, New York",6281,6188
621,36059,3673605,"Thomaston village, New York",973,958
622,36059,3676089,"Uniondale CDP, New York",6301,7296
623,36059,3676287,"University Gardens CDP, New York",1660,1645
624,36059,3676331,"Upper Brookville village, New York",568,569
625,36059,3676705,"Valley Stream village, New York",12484,12189
626,36059,3678146,"Wantagh CDP, New York",6179,6126
627,36059,3679444,"Westbury village, New York",4638,5078
628,36059,3680225,"West Hempstead CDP, New York",6024,5939
629,36059,3682117,"Williston Park village, New York",2612,2668
630,36059,3682744,"Woodbury CDP, New York",2851,3054
631,36059,3682942,"Woodmere CDP, New York",5349,5336
632,36059,3682986,"Woodsburgh village, New York",257,267
633,36059,3605929113,"Glen Cove city, Nassau County, New York",9461,9764
634,36059,3605934000,"Hempstead town, Nassau County, New York",246828,246456
635,36059,3605943335,"Long Beach city, Nassau County, New York",14923,14809
636,36059,3605953000,"North Hempstead town, Nassau County, New York",76820,78080
637,36059,3605956000,"Oyster Bay town, Nassau County, New York",99355,99419
638,36061,3606144919,"Manhattan borough, New York County, New York",738644,763846
639,36071,3607107003,"Blooming Grove town, Orange County, New York",5836,6284
640,36071,3607115308,"Chester town, Orange County, New York",3848,4135
641,36071,3607118300,"Cornwall town, Orange County, New York",4625,4742
642,36071,3607118916,"Crawford town, Orange County, New York",2707,3279
643,36071,3607119961,"Deerpark town, Orange County, New York",2906,2988
644,36071,3607129553,"Goshen town, Orange County, New York",4074,4536
645,36071,3607130631,"Greenville town, Orange County, New York",1243,1504
646,36071,3607131907,"Hamptonburgh town, Orange County, New York",1467,1739
647,36071,3607134550,"Highlands town, Orange County, New York",3230,3026
648,36071,3607147042,"Middletown city, Orange County, New York",9466,9976
649,36071,3607147713,"Minisink town, Orange County, New York",1182,1485
650,36071,3607147999,"Monroe town, Orange County, New York",8228,10312
651,36071,3607148153,"Montgomery town, Orange County, New York",7273,8000
652,36071,3607148857,"Mount Hope town, Orange County, New York",1582,1770
653,36071,3607150034,"Newburgh city, Orange County, New York",9144,9030
654,36071,3607150045,"Newburgh town, Orange County, New York",9765,10762
655,36071,3607150848,"New Windsor town, Orange County, New York",8396,9291
656,36071,3607159388,"Port Jervis city, Orange County, New York",3533,3570
657,36071,3607175781,"Tuxedo town, Orange County, New York",1337,1457
658,36071,3607177992,"Wallkill town, Orange County, New York",8866,10133
659,36071,3607178366,"Warwick town, Orange County, New York",10868,11835
660,36071,3607178839,"Wawayanda town, Orange County, New York",2095,2444
661,36071,3607182755,"Woodbury town, Orange County, New York",3117,3627
662,36079,3607912529,"Carmel town, Putnam County, New York",10847,11672
663,36079,3607939331,"Kent town, Putnam County, New York",4868,4888
664,36079,3607956748,"Patterson town, Putnam County, New York",3529,3905
665,36079,3607957584,"Philipstown town, Putnam County, New York",3599,3685
666,36079,3607960147,"Putnam Valley town, Putnam County, New York",3676,4216
667,36079,3607968924,"Southeast town, Putnam County, New York",6184,6675
668,36081,3608160323,"Queens borough, Queens County, New York",782664,780117
669,36085,3608570915,"Staten Island borough, Richmond County, New York",156341,165516
670,36087,3608715968,"Clarkstown town, Rockland County, New York",27697,29234
671,36087,3608732765,"Haverstraw town, Rockland County, New York",11255,12170
672,36087,3608755211,"Orangetown town, Rockland County, New York",17330,17826
673,36087,3608760510,"Ramapo town, Rockland County, New York",31561,34731
674,36087,3608771674,"Stony Point town, Rockland County, New York",4832,5281
675,36103,3601594,"Amagansett CDP, New York",493,513
676,36103,3602044,"Amityville village, New York",3434,3690
677,36103,3602374,"Aquebogue CDP, New York",872,932
678,36103,3602737,"Asharoken village, New York",254,255
679,36103,3603408,"Babylon village, New York",4554,4585
680,36103,3604055,"Baiting Hollow CDP, New York",600,719
681,36103,3604913,"Bayport CDP, New York",3222,3346
682,36103,3604935,"Bay Shore CDP, New York",8194,9064
683,36103,3605039,"Baywood CDP, New York",2252,2162
684,36103,3605672,"Belle Terre village, New York",286,286
685,36103,3605771,"Bellport village, New York",993,921
686,36103,3607069,"Blue Point CDP, New York",1571,1680
687,36103,3607157,"Bohemia CDP, New York",3326,3606
688,36103,3608026,"Brentwood CDP, New York",12580,13654
689,36103,3608136,"Bridgehampton CDP, New York",627,748
690,36103,3608323,"Brightwaters village, New York",1127,1126
691,36103,3609000,"Brookhaven CDP, New York",1101,1176
692,36103,3611781,"Calverton CDP, New York",2539,2965
693,36103,3613376,"Centereach CDP, New York",8176,10026
694,36103,3613420,"Center Moriches CDP, New York",2319,2597
695,36103,3613442,"Centerport CDP, New York",2022,2032
696,36103,3613552,"Central Islip CDP, New York",8792,9365
697,36103,3616958,"Cold Spring Harbor CDP, New York",1753,1749
698,36103,3617530,"Commack CDP, New York",11697,11907
699,36103,3618146,"Copiague CDP, New York",7210,7535
700,36103,3618157,"Coram CDP, New York",12530,14632
701,36103,3619466,"Cutchogue CDP, New York",1120,1347
702,36103,3619972,"Deer Park CDP, New York",9516,9383
703,36103,3620379,"Dering Harbor village, New York",6,5
704,36103,3620687,"Dix Hills CDP, New York",7952,8319
705,36103,3621985,"East Farmingdale CDP, New York",1693,2002
706,36103,3622183,"East Hampton village, New York",635,533
707,36103,3622200,"East Hampton North CDP, New York",1445,1536
708,36103,3622315,"East Islip CDP, New York",4578,4803
709,36103,3622447,"East Marion CDP, New York",329,409
710,36103,3622546,"East Moriches CDP, New York",1510,1896
711,36103,3622612,"East Northport CDP, New York",6967,7114
712,36103,3622733,"East Patchogue CDP, New York",7493,8294
713,36103,3622810,"Eastport CDP, New York",554,702
714,36103,3622832,"East Quogue CDP, New York",1660,1832
715,36103,3622980,"East Shoreham CDP, New York",1787,2047
716,36103,3623316,"Eatons Neck CDP, New York",512,519
717,36103,3624405,"Elwood CDP, New York",3435,3512
718,36103,3625417,"Farmingville CDP, New York",5041,4707
719,36103,3625839,"Fire Island CDP, New York",138,131
720,36103,3625923,"Fishers Island CDP, New York",138,120
721,36103,3626121,"Flanders CDP, New York",1260,1345
722,36103,3626946,"Fort Salonga CDP, New York",3225,3370
723,36103,3628997,"Gilgo-Oak Beach-Captree CDP, New York",161,182
724,36103,3629509,"Gordon Heights CDP, New York",856,1070
725,36103,3630235,"Great River CDP, New York",509,503
726,36103,3630543,"Greenlawn CDP, New York",4499,4560
727,36103,3630576,"Greenport village, New York",776,820
728,36103,3630581,"Greenport West CDP, New York",750,960
729,36103,3631445,"Halesite CDP, New York",1014,1008
730,36103,3631896,"Hampton Bays CDP, New York",4877,5079
731,36103,3632732,"Hauppauge CDP, New York",7006,7333
732,36103,3632963,"Head of the Harbor village, New York",484,511
733,36103,3635056,"Holbrook CDP, New York",9019,9550
734,36103,3635254,"Holtsville CDP, New York",5316,6725
735,36103,3636233,"Huntington CDP, New York",7052,7170
736,36103,3637022,"Huntington Bay village, New York",539,534
737,36103,3637044,"Huntington Station CDP, New York",9731,10067
738,36103,3637840,"Islandia village, New York",1007,1026
739,36103,3637869,"Islip CDP, New York",6868,6437
740,36103,3638022,"Islip Terrace CDP, New York",1755,1703
741,36103,3638253,"Jamesport CDP, New York",605,715
742,36103,3639672,"Kings Park CDP, New York",5480,6212
743,36103,3640530,"Lake Grove village, New York",3419,3814
744,36103,3640838,"Lake Ronkonkoma CDP, New York",6700,6932
745,36103,3641465,"Laurel CDP, New York",452,524
746,36103,3642554,"Lindenhurst village, New York",9061,9316
747,36103,3643005,"Lloyd Harbor village, New York",1147,1162
748,36103,3645139,"Manorville CDP, New York",4122,5000
749,36103,3646074,"Mastic CDP, New York",4451,4526
750,36103,3646085,"Mastic Beach CDP, New York",3755,4231
751,36103,3646140,"Mattituck CDP, New York",1651,1693
752,36103,3646404,"Medford CDP, New York",6791,7821
753,36103,3646514,"Melville CDP, New York",4930,6908
754,36103,3646976,"Middle Island CDP, New York",3720,4217
755,36103,3647306,"Miller Place CDP, New York",3397,4000
756,36103,3648054,"Montauk CDP, New York",1593,1422
757,36103,3648450,"Moriches CDP, New York",1116,1322
758,36103,3649066,"Mount Sinai CDP, New York",2671,4080
759,36103,3649424,"Napeague CDP, New York",105,107
760,36103,3649825,"Nesconset CDP, New York",3964,4564
761,36103,3650727,"New Suffolk CDP, New York",172,177
762,36103,3651286,"Nissequogue village, New York",533,573
763,36103,3651396,"North Amityville CDP, New York",5045,5333
764,36103,3651418,"Northampton CDP, New York",158,191
765,36103,3651440,"North Babylon CDP, New York",6146,6136
766,36103,3651495,"North Bay Shore CDP, New York",3794,4395
767,36103,3651528,"North Bellport CDP, New York",2349,3362
768,36103,3652078,"North Great River CDP, New York",1156,1264
769,36103,3652188,"North Haven village, New York",337,332
770,36103,3653198,"North Lindenhurst CDP, New York",3808,3787
771,36103,3653319,"North Patchogue CDP, New York",2694,2300
772,36103,3653396,"Northport village, New York",2952,2921
773,36103,3653561,"North Sea CDP, New York",1880,1771
774,36103,3653775,"Northville CDP, New York",296,531
775,36103,3653852,"Northwest Harbor CDP, New York",1181,1313
776,36103,3654056,"Noyack CDP, New York",1158,1510
777,36103,3654144,"Oakdale CDP, New York",3035,3116
778,36103,3654430,"Ocean Beach village, New York",61,39
779,36103,3654617,"Old Field village, New York",313,325
780,36103,3655321,"Orient CDP, New York",330,353
781,36103,3656660,"Patchogue village, New York",4636,4694
782,36103,3656968,"Peconic CDP, New York",426,273
783,36103,3659157,"Poquott village, New York",350,353
784,36103,3659355,"Port Jefferson village, New York",2985,3090
785,36103,3659377,"Port Jefferson Station CDP, New York",2600,2812
786,36103,3660408,"Quiogue CDP, New York",336,307
787,36103,3660422,"Quogue village, New York",453,424
788,36103,3661142,"Remsenburg-Speonk CDP, New York",960,984
789,36103,3661665,"Ridge CDP, New York",5545,5714
790,36103,3661973,"Riverhead CDP, New York",3878,4827
791,36103,3662066,"Riverside CDP, New York",846,716
792,36103,3663319,"Rocky Point CDP, New York",3557,4820
793,36103,3663473,"Ronkonkoma CDP, New York",6550,6512
794,36103,3664452,"Sagaponack village, New York",249,146
795,36103,3664485,"Sag Harbor village, New York",1120,1000
796,36103,3664584,"St. James CDP, New York",4555,4535
797,36103,3664881,"Saltaire village, New York",14,15
798,36103,3665409,"Sayville CDP, New York",5603,5983
799,36103,3666212,"Selden CDP, New York",6809,6446
800,36103,3666481,"Setauket-East Setauket CDP, New York",5521,5391
801,36103,3666828,"Shelter Island CDP, New York",531,598
802,36103,3666850,"Shelter Island Heights CDP, New York",459,525
803,36103,3667048,"Shinnecock Hills CDP, New York",502,744
804,36103,3667070,"Shirley CDP, New York",7353,8353
805,36103,3667191,"Shoreham village, New York",145,192
806,36103,3667851,"Smithtown CDP, New York",8815,8773
807,36103,3668374,"Sound Beach CDP, New York",3358,2729
808,36103,3668462,"Southampton village, New York",1651,1263
809,36103,3669254,"South Huntington CDP, New York",3299,3378
810,36103,3669452,"Southold CDP, New York",2317,2414
811,36103,3670387,"Springs CDP, New York",1924,2318
812,36103,3671608,"Stony Brook CDP, New York",4758,4846
813,36103,3671620,"Stony Brook University CDP, New York",0,26
814,36103,3673352,"Terryville CDP, New York",3313,3827
815,36103,3675572,"Tuckahoe CDP, New York",687,480
816,36103,3677519,"Village of the Branch village, New York",605,625
817,36103,3677772,"Wading River CDP, New York",2370,2716
818,36103,3677805,"Wainscott CDP, New York",260,264
819,36103,3678575,"Water Mill CDP, New York",722,652
820,36103,3679246,"West Babylon CDP, New York",14268,14537
821,36103,3679301,"West Bay Shore CDP, New York",1721,1720
822,36103,3680170,"Westhampton CDP, New York",1070,1045
823,36103,3680181,"Westhampton Beach village, New York",805,691
824,36103,3680186,"West Hampton Dunes village, New York",7,24
825,36103,3680258,"West Hills CDP, New York",1978,1974
826,36103,3680302,"West Islip CDP, New York",8883,9040
827,36103,3680885,"West Sayville CDP, New York",1735,1771
828,36103,3681419,"Wheatley Heights CDP, New York",1455,1480
829,36103,3683294,"Wyandanch CDP, New York",2525,2926
830,36103,3683426,"Yaphank CDP, New York",1566,1872
831,36103,3610304000,"Babylon town, Suffolk County, New York",69048,70894
832,36103,3610310000,"Brookhaven town, Suffolk County, New York",146828,162884
833,36103,3610322194,"East Hampton town, Suffolk County, New York",8101,8410
834,36103,3610337000,"Huntington town, Suffolk County, New York",65917,69311
835,36103,3610338000,"Islip town, Suffolk County, New York",98936,103631
836,36103,3610359106,"Poospatuck Reservation, Suffolk County, New York",93,110
837,36103,3610361984,"Riverhead town, Suffolk County, New York",10749,12990
838,36103,3610366839,"Shelter Island town, Suffolk County, New York",996,1128
839,36103,3610367059,"Shinnecock Reservation, Suffolk County, New York",179,226
840,36103,3610368000,"Smithtown town, Suffolk County, New York",38487,40055
841,36103,3610368473,"Southampton town, Suffolk County, New York",21504,21193
842,36103,3610369463,"Southold town, Suffolk County, New York",8461,9090
843,36105,3610506310,"Bethel town, Sullivan County, New York",1649,1733
844,36105,3610511759,"Callicoon town, Sullivan County, New York",1222,1288
845,36105,3610516661,"Cochecton town, Sullivan County, New York",555,604
846,36105,3610520104,"Delaware town, Sullivan County, New York",956,996
847,36105,3610525241,"Fallsburg town, Sullivan County, New York",3761,4225
848,36105,3610526528,"Forestburgh town, Sullivan County, New York",327,355
849,36105,3610527573,"Fremont town, Sullivan County, New York",563,607
