,stco,geoid,name,2000,2010
314,34027,3402740290,"Lincoln Park borough, Morris County, New Jersey",84,144
315,34027,3402741362,"Long Hill township, Morris County, New Jersey",67,121
316,34027,3402742510,"Madison borough, Morris County, New Jersey",121,290
317,34027,3402745330,"Mendham borough, Morris County, New Jersey",47,76
318,34027,3402745360,"Mendham township, Morris County, New Jersey",61,110
319,34027,3402746860,"Mine Hill township, Morris County, New Jersey",23,51
320,34027,3402747670,"Montville township, Morris County, New Jersey",161,338
321,34027,3402748090,"Morris township, Morris County, New Jersey",182,374
322,34027,3402748210,"Morris Plains borough, Morris County, New Jersey",39,66
323,34027,3402748300,"Morristown town, Morris County, New Jersey",363,755
324,34027,3402748480,"Mountain Lakes borough, Morris County, New Jersey",27,50
325,34027,3402748690,"Mount Arlington borough, Morris County, New Jersey",121,262
326,34027,3402749080,"Mount Olive township, Morris County, New Jersey",243,554
327,34027,3402750130,"Netcong borough, Morris County, New Jersey",35,68
328,34027,3402756460,"Parsippany-Troy Hills township, Morris County, New Jersey",442,995
329,34027,3402758110,"Pequannock township, Morris County, New Jersey",71,323
330,34027,3402761890,"Randolph township, Morris County, New Jersey",224,330
331,34027,3402763300,"Riverdale borough, Morris County, New Jersey",21,110
332,34027,3402764050,"Rockaway borough, Morris County, New Jersey",46,78
333,34027,3402764080,"Rockaway township, Morris County, New Jersey",398,604
334,34027,3402764980,"Roxbury township, Morris County, New Jersey",186,290
335,34027,3402775890,"Victory Gardens borough, Morris County, New Jersey",24,33
336,34027,3402777240,"Washington township, Morris County, New Jersey",135,251
337,34027,3402780390,"Wharton borough, Morris County, New Jersey",66,122
338,34029,3402900000,"County subdivisions not defined, Ocean County, New Jersey",0,0
339,34029,3402903050,"Barnegat township, Ocean County, New Jersey",573,957
340,34029,3402903130,"Barnegat Light borough, Ocean County, New Jersey",836,1008
341,34029,3402903520,"Bay Head borough, Ocean County, New Jersey",469,564
342,34029,3402903940,"Beach Haven borough, Ocean County, New Jersey",1969,2136
343,34029,3402904180,"Beachwood borough, Ocean County, New Jersey",148,144
344,34029,3402905305,"Berkeley township, Ocean County, New Jersey",2460,3469
345,34029,3402907420,"Brick township, Ocean County, New Jersey",3178,3835
346,34029,3402918670,"Eagleswood township, Ocean County, New Jersey",147,139
347,34029,3402930390,"Harvey Cedars borough, Ocean County, New Jersey",1038,1045
348,34029,3402934530,"Island Heights borough, Ocean County, New Jersey",102,148
349,34029,3402934680,"Jackson township, Ocean County, New Jersey",464,925
350,34029,3402937380,"Lacey township, Ocean County, New Jersey",1244,1390
351,34029,3402937770,"Lakehurst borough, Ocean County, New Jersey",91,62
352,34029,3402938550,"Lakewood township, Ocean County, New Jersey",1338,2054
353,34029,3402939390,"Lavallette borough, Ocean County, New Jersey",2002,2262
354,34029,3402940560,"Little Egg Harbor township, Ocean County, New Jersey",1752,2264
355,34029,3402941250,"Long Beach township, Ocean County, New Jersey",7359,7677
356,34029,3402943140,"Manchester township, Ocean County, New Jersey",1993,3046
357,34029,3402943380,"Mantoloking borough, Ocean County, New Jersey",315,373
358,34029,3402954300,"Ocean township, Ocean County, New Jersey",535,808
359,34029,3402954450,"Ocean Gate borough, Ocean County, New Jersey",320,371
360,34029,3402958590,"Pine Beach borough, Ocean County, New Jersey",105,85
361,34029,3402959790,"Plumsted township, Ocean County, New Jersey",118,131
362,34029,3402959880,"Point Pleasant borough, Ocean County, New Jersey",790,1058
363,34029,3402959910,"Point Pleasant Beach borough, Ocean County, New Jersey",1241,1388
364,34029,3402966450,"Seaside Heights borough, Ocean County, New Jersey",1432,1627
365,34029,3402966480,"Seaside Park borough, Ocean County, New Jersey",1684,1870
366,34029,3402967110,"Ship Bottom borough, Ocean County, New Jersey",1554,1511
367,34029,3402969510,"South Toms River borough, Ocean County, New Jersey",50,62
368,34029,3402970320,"Stafford township, Ocean County, New Jersey",2987,3508
369,34029,3402971640,"Surf City borough, Ocean County, New Jersey",1915,1944
370,34029,3402973125,"Toms River township, Ocean County, New Jersey",7606,8574
371,34029,3402974210,"Tuckerton borough, Ocean County, New Jersey",494,506
372,34031,3403106340,"Bloomingdale borough, Passaic County, New Jersey",93,154
373,34031,3403113690,"Clifton city, Passaic County, New Jersey",816,1285
374,34031,3403129070,"Haledon borough, Passaic County, New Jersey",86,154
375,34031,3403130570,"Hawthorne borough, Passaic County, New Jersey",159,302
376,34031,3403140620,"Little Falls township, Passaic County, New Jersey",110,185
377,34031,3403153040,"North Haledon borough, Passaic County, New Jersey",49,90
378,34031,3403156550,"Passaic city, Passaic County, New Jersey",736,1021
379,34031,3403157000,"Paterson city, Passaic County, New Jersey",2459,3617
380,34031,3403160090,"Pompton Lakes borough, Passaic County, New Jersey",75,151
381,34031,3403161170,"Prospect Park borough, Passaic County, New Jersey",67,134
382,34031,3403163150,"Ringwood borough, Passaic County, New Jersey",113,149
383,34031,3403173140,"Totowa borough, Passaic County, New Jersey",91,135
384,34031,3403176730,"Wanaque borough, Passaic County, New Jersey",56,166
385,34031,3403177840,"Wayne township, Passaic County, New Jersey",463,641
386,34031,3403179460,"West Milford township, Passaic County, New Jersey",719,794
387,34031,3403182423,"Woodland Park borough, Passaic County, New Jersey",100,203
388,34035,3403504450,"Bedminster township, Somerset County, New Jersey",232,249
389,34035,3403505560,"Bernards township, Somerset County, New Jersey",243,320
390,34035,3403505590,"Bernardsville borough, Somerset County, New Jersey",84,186
391,34035,3403506790,"Bound Brook borough, Somerset County, New Jersey",187,230
392,34035,3403507180,"Branchburg township, Somerset County, New Jersey",133,148
393,34035,3403507720,"Bridgewater township, Somerset County, New Jersey",318,546
394,34035,3403522890,"Far Hills borough, Somerset County, New Jersey",18,42
395,34035,3403524900,"Franklin township, Somerset County, New Jersey",434,1125
396,34035,3403527510,"Green Brook township, Somerset County, New Jersey",23,73
397,34035,3403531890,"Hillsborough township, Somerset County, New Jersey",205,457
398,34035,3403543620,"Manville borough, Somerset County, New Jersey",181,261
